ID,GC_Content,GC3_Content,Bad_Seq
lcl|NC_000913.3_cds_NP_417792.2_3268,49,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417793.2_3269,48,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417794.1_3270,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417795.1_3271,43,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417796.1_3272,46,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417797.1_3273,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417798.1_3274,53,55,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417799.1_3275,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417800.1_3276,50,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417801.1_3277,53,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417802.1_3278,50,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417803.1_3279,50,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417804.1_3280,55,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417805.4_3281,47,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417806.1_3282,48,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417807.1_3283,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417808.1_3284,55,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588468.1_3285,48,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417809.1_3286,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417810.1_3287,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417811.1_3288,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417812.1_3289,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417813.1_3290,50,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417814.1_3291,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417815.1_3292,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417816.1_3293,49,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417817.2_3294,53,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417818.1_3295,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010283917.1_3296,43,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417819.1_3297,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417820.1_3298,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417821.1_3299,51,50,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417822.1_3300,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417823.1_3301,52,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417824.1_3302,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417825.1_3303,56,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026212.2_3304,55,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417827.1_3305,55,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417828.1_3306,42,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417829.2_3307,55,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417830.4_3308,54,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026213.1_3309,55,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417833.1_3310,57,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417834.6_3311,51,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417835.1_3312,57,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417836.1_3313,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417837.2_3314,47,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417838.1_3315,53,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417839.1_3316,54,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417840.1_3317,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417841.2_3318,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026214.1_3319,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417843.1_3320,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417844.1_3321,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417845.1_3322,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417846.1_3323,50,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417847.1_3324,55,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417848.1_3325,54,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026215.2_3326,49,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417850.1_3327,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417851.4_3328,52,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417852.1_3329,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417853.1_3330,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417854.4_3331,58,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417855.4_3332,56,63,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417856.1_3333,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417857.1_3334,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417858.4_3335,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417859.1_3336,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417860.2_3337,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417861.1_3338,50,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417862.1_3339,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417863.1_3340,57,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417864.1_3341,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026216.2_3342,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417866.4_3343,57,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417867.1_3344,49,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417868.1_3345,55,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417869.1_3346,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417870.1_3347,48,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417871.1_3348,56,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417872.2_3349,56,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417873.1_3350,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026217.1_3351,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417875.1_3352,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026218.1_3353,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417877.1_3354,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026219.1_3355,60,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417879.1_3356,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417880.1_3357,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026220.1_3358,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417883.1_3359,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417884.1_3360,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518819.1_3361,46,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417886.1_3362,51,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417887.1_3363,55,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417888.1_3364,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417889.1_3365,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417890.1_3366,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051201.1_3367,33,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051202.1_3368,33,30,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417891.1_3369,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417892.1_3370,50,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026221.1_3371,55,62,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417894.2_3372,50,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_026222.1_3373,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417896.1_3374,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417897.1_3375,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417898.1_3376,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417899.1_3377,34,26,"Good_start,Good_stop"
lcl|NC_000913.3_cds_b3443_3378,28,24,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417901.1_3379,53,54,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417902.1_3380,55,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518820.1_3381,33,33,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417903.1_3382,46,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417904.1_3383,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417905.1_3384,51,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417906.1_3385,56,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417907.2_3386,58,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417908.1_3387,54,74,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417909.1_3388,56,74,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417910.1_3389,54,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417911.4_3390,57,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417912.1_3391,55,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417913.1_3392,57,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417914.1_3393,56,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417915.1_3394,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417916.1_3395,57,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026223.1_3396,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417918.1_3397,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417919.1_3398,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417920.1_3399,56,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417921.1_3400,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417922.1_3401,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417923.1_3402,46,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417924.1_3403,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417925.1_3404,57,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417926.1_3405,58,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417927.1_3406,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417928.1_3407,51,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417929.4_3408,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417930.2_3409,57,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417931.4_3410,51,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417932.1_3411,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417933.1_3412,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417934.1_3413,58,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417935.1_3414,61,75,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417936.1_3415,59,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417937.1_3416,56,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417938.1_3417,57,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026224.1_3418,59,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417940.2_3419,33,29,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417941.1_3420,42,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417942.6_3421,55,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026225.1_3422,57,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417944.1_3423,58,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051203.1_3424,51,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417945.1_3425,37,33,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417948.4_3426,47,50,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417949.1_3427,55,63,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417950.1_3428,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417951.1_3429,47,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417952.1_3430,49,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051204.1_3431,47,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051205.1_3432,44,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417953.1_3433,52,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417954.1_3434,58,61,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417955.1_3435,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417956.1_3436,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417957.1_3437,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_001165328.2_3438,46,54,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417958.1_3439,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417959.4_3440,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417960.1_3441,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_b3504_3442,34,30,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417685.2_3443,55,71,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417963.4_3444,46,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417964.1_3445,40,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417965.1_3446,46,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417966.4_3447,40,39,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417967.1_3448,43,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417968.1_3449,47,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417969.1_3450,33,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417970.1_3451,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417971.1_3452,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417972.1_3453,42,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417973.1_3454,41,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417974.1_3455,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417975.1_3456,48,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417976.1_3457,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417977.1_3458,48,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417978.2_3459,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417979.1_3460,53,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417980.1_3461,56,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417981.2_3462,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417982.2_3463,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417983.2_3464,57,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417984.1_3465,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417985.1_3466,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417986.4_3467,53,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_026226.4_3468,57,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417988.1_3469,55,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417989.1_3470,55,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417990.4_3471,55,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417992.1_3472,46,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417993.1_3473,49,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417994.2_3474,48,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417995.1_3475,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026227.1_3476,53,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417996.1_3477,45,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417997.1_3478,56,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417998.1_3479,57,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_417999.1_3480,59,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418000.1_3481,56,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418001.1_3482,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418002.2_3483,50,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418003.1_3484,51,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418004.4_3485,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418005.1_3486,50,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418006.1_3487,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418007.3_3488,54,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_026228.1_3489,58,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418009.2_3490,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418010.2_3491,50,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418011.1_3492,44,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418012.1_3493,48,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051206.1_3494,47,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026229.1_3495,35,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418014.1_3496,46,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418015.1_3497,43,44,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418016.1_3498,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418017.1_3499,56,70,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588469.1_3500,48,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418018.1_3501,47,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418019.4_3502,41,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418020.2_3503,42,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418021.1_3504,55,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418022.1_3505,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418023.1_3506,44,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418024.1_3507,47,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418025.1_3508,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418026.1_3509,49,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026230.1_3510,48,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051207.1_3511,44,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418028.1_3512,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026231.1_3513,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418030.1_3514,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418031.1_3515,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418032.1_3516,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418033.1_3517,45,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418034.1_3518,44,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026232.1_3519,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418036.1_3520,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418037.1_3521,57,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418038.1_3522,59,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418039.2_3523,56,63,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418040.1_3524,57,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418041.1_3525,49,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418042.1_3526,48,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418043.1_3527,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418044.1_3528,47,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418045.4_3529,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026233.1_3530,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418047.1_3531,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418048.1_3532,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418049.1_3533,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418050.1_3534,60,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418051.1_3535,34,27,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418053.1_3536,32,31,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518821.1_3537,36,29,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418054.1_3538,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418055.1_3539,52,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418056.1_3540,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418057.1_3541,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418058.1_3542,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588470.1_3543,49,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418059.1_3544,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418060.1_3545,55,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418061.1_3546,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418062.1_3547,56,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418063.1_3548,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418064.1_3549,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418065.1_3550,57,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418066.1_3551,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418067.1_3552,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418068.1_3553,50,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418069.1_3554,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418070.6_3555,57,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418071.4_3556,53,61,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418072.1_3557,46,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418073.1_3558,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418074.1_3559,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418075.2_3560,37,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418076.1_3561,51,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418077.1_3562,54,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418078.1_3563,51,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418079.1_3564,32,25,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051208.1_3565,37,28,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_010051209.1_3566,33,24,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051210.1_3567,39,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418080.1_3568,31,23,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418081.1_3569,33,26,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418082.1_3570,35,35,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418083.1_3571,34,25,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418084.1_3572,36,32,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418085.2_3573,40,33,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418086.1_3574,27,23,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418087.1_3575,43,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418088.1_3576,45,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418089.1_3577,45,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418090.1_3578,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418091.1_3579,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418092.1_3580,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418093.1_3581,40,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418094.1_3582,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418095.4_3583,48,52,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418096.4_3584,54,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418097.2_3585,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418098.4_3586,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418099.1_3587,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518822.1_3588,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418101.1_3589,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418102.2_3590,46,45,"Good_start,Good_stop"
